Россия (mob) - Билайн - MNP;808199;2.5;1.92;1.84(6);
Россия (mob) - Билайн - MNP;808299;2.5;1.92;1.84(6);
Россия (mob) - Билайн - MNP;808399;2.5;1.92;1.84(6);
Россия (mob) - Билайн;8900335;2.5;1.92;1.84(6);
Россия (mob) - Мегафон - MNP;800002;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;800102;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;800202;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;800302;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;800402;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;800502;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;800602;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;800702;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;800802;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;800902;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;801002;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;801102;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;801202;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;801302;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;801402;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;801502;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;801602;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;801702;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;801802;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;801902;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;802002;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;802102;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;802202;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;802302;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;802402;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;802502;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;802602;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;802702;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;802802;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;802902;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;803002;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;803102;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;803202;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;803302;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;803402;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;803502;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;803602;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;803702;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;803802;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;803902;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;804002;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;804102;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;804202;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;804302;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;804402;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;804502;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;804602;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;804702;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;804802;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;805002;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;805102;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;805302;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;805402;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;805502;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;805602;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;805702;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;805802;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;805902;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;806002;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;806102;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;806202;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;806302;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;806402;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;806502;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;806602;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;806702;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;806802;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;806902;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;807002;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;807102;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;807202;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;807302;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;807402;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;807502;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;807602;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;807802;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;807902;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;808102;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;808202;2.5;2.03;1.94(7);
Россия (mob) - Мегафон - MNP;808302;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;800001;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;800101;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;800201;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;800301;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;800401;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;800501;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;800601;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;800701;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;800801;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;800901;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;801001;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;801101;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;801201;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;801301;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;801401;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;801501;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;801601;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;801701;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;801801;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;801901;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;802001;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;802101;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;802201;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;802301;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;802401;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;802501;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;802601;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;802701;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;802801;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;802901;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;803001;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;803101;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;803201;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;803301;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;803401;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;803501;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;803601;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;803701;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;803801;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;803901;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;804001;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;804101;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;804201;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;804301;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;804401;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;804501;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;804601;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;804701;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;804801;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;805001;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;805101;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;805301;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;805401;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;805501;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;805601;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;805701;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;805801;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;805901;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;806001;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;806101;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;806201;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;806301;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;806401;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;806501;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;806601;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;806701;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;806801;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;806901;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;807001;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;807101;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;807201;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;807301;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;807401;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;807501;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;807601;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;807801;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;807901;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;808101;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;808201;2.5;2.03;1.94(7);
Россия (mob) - МТС - MNP;808301;2.5;2.03;1.94(7);
Россия (mob) - регион - MNP;80;2.5;2.02;1.94(8);
АСВТ (fix);89976;2.5;1.5;1.5 (9);
Газтелеком (fix);8477;2.5;1.5;1.5 (9);
Москва (fix);8495;2.5;1.5;1.5 (9);
Москва (fix);8499;2.5;1.5;1.5 (9);
Москва (mob) - Билайн - MNP;807799;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;890300;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;890301;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;89031;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;89032;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;8903363;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;89035;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;890361;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;890362;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;890366;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;890367;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;890368;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;89037;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;890396;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;890397;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;89055;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;89057;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;89060;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;89067;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;890915;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;890916;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;890962;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;890963;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;890964;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;890965;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;890966;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;890967;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;890968;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;890969;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;89099;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896236;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;89629;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;89636;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896371;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896372;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896375;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896376;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896377;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896378;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896392;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896396;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896397;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896399;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896450;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896451;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896452;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896453;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896455;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896456;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896457;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896458;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896459;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896462;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896463;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896464;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896470;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896471;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896472;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896476;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896477;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896478;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896479;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;89651;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;89652;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;89653;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896540;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896541;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896542;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896543;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896544;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;89660;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;89661;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;89663;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;89670;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;89671;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;89672;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;89680;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896831;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896832;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896833;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896834;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896835;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896836;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896837;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896838;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896839;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;89684;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;89685;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;89686;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;89687;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;89688;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;89689;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;8969000;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;8969001;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;8969002;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;8969003;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;8969004;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;8969005;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;8969006;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;8969007;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;8969008;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896901;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896902;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896903;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896904;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896905;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896906;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896907;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896908;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896909;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;89691;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896920;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896921;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896922;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896923;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896924;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896925;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896926;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896927;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;8969280;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;8969281;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;8969282;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;8969283;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;8969284;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896930;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896931;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896932;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896933;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896934;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896968;2.5;1.5;1.5 (9);
Москва (mob) - Билайн;896969;2.5;1.5;1.5 (9);
Москва (mob) - Мегафон - MNP;807702;2.5;1.5;1.5 (9);
Москва (mob) - Мегафон;89250;2.5;1.5;1.5 (9);
Москва (mob) - Мегафон;89251;2.5;1.5;1.5 (9);
Москва (mob) - Мегафон;89252;2.5;1.5;1.5 (9);
Москва (mob) - Мегафон;89253;2.5;1.5;1.5 (9);
Москва (mob) - Мегафон;89254;2.5;1.5;1.5 (9);
Москва (mob) - Мегафон;89255;2.5;1.5;1.5 (9);
Москва (mob) - Мегафон;892560;2.5;1.5;1.5 (9);
Москва (mob) - Мегафон;892561;2.5;1.5;1.5 (9);
Москва (mob) - Мегафон;892562;2.5;1.5;1.5 (9);
Москва (mob) - Мегафон;892563;2.5;1.5;1.5 (9);
Москва (mob) - Мегафон;892564;2.5;1.5;1.5 (9);
Москва (mob) - Мегафон;892565;2.5;1.5;1.5 (9);
Москва (mob) - Мегафон;892566;2.5;1.5;1.5 (9);
Москва (mob) - Мегафон;892567;2.5;1.5;1.5 (9);
Москва (mob) - Мегафон;892568;2.5;1.5;1.5 (9);
Москва (mob) - Мегафон;8925690;2.5;1.5;1.5 (9);
Москва (mob) - Мегафон;8925691;2.5;1.5;1.5 (9);
Москва (mob) - Мегафон;8925692;2.5;1.5;1.5 (9);
Москва (mob) - Мегафон;8925693;2.5;1.5;1.5 (9);
Москва (mob) - Мегафон;8925694;2.5;1.5;1.5 (9);
Москва (mob) - Мегафон;8925695;2.5;1.5;1.5 (9);
Москва (mob) - Мегафон;8925696;2.5;1.5;1.5 (9);
Москва (mob) - Мегафон;89257;2.5;1.5;1.5 (9);
Москва (mob) - Мегафон;89258;2.5;1.5;1.5 (9);
Москва (mob) - Мегафон;892590;2.5;1.5;1.5 (9);
Москва (mob) - Мегафон;892591;2.5;1.5;1.5 (9);
Москва (mob) - Мегафон;8925920;2.5;1.5;1.5 (9);
Москва (mob) - Мегафон;8925922;2.5;1.5;1.5 (9);
Москва (mob) - Мегафон;8925923;2.5;1.5;1.5 (9);
Москва (mob) - Мегафон;8925924;2.5;1.5;1.5 (9);
Москва (mob) - Мегафон;8925925;2.5;1.5;1.5 (9);
Москва (mob) - Мегафон;8925926;2.5;1.5;1.5 (9);
Москва (mob) - Мегафон;8925927;2.5;1.5;1.5 (9);
Москва (mob) - Мегафон;8925928;2.5;1.5;1.5 (9);
Москва (mob) - Мегафон;8925929;2.5;1.5;1.5 (9);
